geoid,name,state,type,cdbg_fy25,exempt_A,exempt_B,exempt_C,exempt_D,eligible,current_rate,prior_rate,hgir,recent_change,bps_permits_latest,extreme,bna_class,adjustment,adjusted_cdbg
27037,Dakota County,MN,Urban County,1893442,False,False,False,False,True,0.0143268342200078,0.006635553624058765,0.3669086104675839,2432.0,2146.0,False,bonus,284733.9779793022,2178175.9779793024
2717000,Duluth,MN,Principal City,2341913,True,False,True,False,False,0.007583603566341024,0.001807347699974482,0.6150874072880614,173.0,402.0,False,,0.0,2341913.0
2718116,Eden Prairie,MN,Principal City,279604,False,False,False,False,True,0.005816127750074118,0.007224284781070622,-0.10798408621148815,194.0,36.0,False,penalty,-27960.4,251643.6
27053,Hennepin County,MN,Urban County,2993886,False,False,False,False,True,0.013721412525356191,0.0072608611960403024,0.3079052067997663,7086.0,3919.0,False,bonus,829615.5295893649,3823501.529589365
2739878,Mankato,MN,Principal City,435932,True,False,True,False,False,0.018644693849732663,0.01698407077444375,0.04660905571118439,343.0,206.0,False,,0.0,435932.0
2743000,Minneapolis,MN,Principal City,10988006,False,True,False,False,False,0.0214640220129918,0.007929160273622227,0.46047622905851526,5863.0,452.0,False,,0.0,10988006.0
2743864,Moorhead,MN,Metro City,356693,True,False,True,False,False,0.01391762109312733,0.028688255195021384,-0.34668067855237766,332.0,227.0,False,,0.0,356693.0
2751730,Plymouth,MN,Principal City,255820,False,False,False,False,True,0.005884543403990916,0.009802388505456339,-0.24975215829845926,-166.0,104.0,False,penalty,-25582.0,230238.0
27123,Ramsey County,MN,Urban County,1215422,True,False,False,False,False,0.01232380185775428,0.0020527948904351945,0.7144254754598004,2264.0,1084.0,False,,0.0,1215422.0
2754880,Rochester,MN,Principal City,676343,True,True,False,False,False,0.018346821227736232,0.014808695811306283,0.10671302191618982,897.0,1118.0,False,,0.0,676343.0
2756896,St Cloud,MN,Principal City,687307,True,False,True,False,False,0.014426980595898975,0.0016759627416087497,0.7918439248674471,187.0,288.0,False,,0.0,687307.0
27137,St Louis County,MN,Urban County,1909180,True,False,True,False,False,-0.0007483433841499743,0.0027845922470250972,-1.0,339.0,637.0,False,,0.0,1909180.0
2758000,St Paul,MN,Principal City,6756518,True,False,False,False,False,0.01937546257368128,0.001362289703940478,0.8686174195059189,1675.0,404.0,False,,0.0,6756518.0
27163,Washington County,MN,Urban County,697198,False,False,False,False,True,0.021202902090916798,0.008831047840658801,0.41192897632326053,2272.0,1397.0,False,bonus,266001.4794280323,963199.4794280323
2771428,Woodbury,MN,Metro City,266417,False,False,False,False,True,0.02928194688954422,0.01164402482222382,0.4309713692698642,843.0,451.0,False,bonus,98696.85174200319,365113.8517420032
2806220,Biloxi,MS,Principal City,409375,True,True,False,False,False,0.010777057026602588,0.0027153983879899535,0.5974938134606457,-128.0,284.0,False,,0.0,409375.0
2829700,Gulfport,MS,Principal City,776285,True,True,False,False,False,-0.000171321906177746,0.005939131149274246,-1.0,662.0,1152.0,False,,0.0,776285.0
2831020,Hattiesburg,MS,Principal City,569656,True,True,False,False,False,0.018973877412273854,-0.0013242840427032387,1.0,359.0,39.0,False,,0.0,569656.0
2836000,Jackson,MS,Principal City,1787635,True,True,True,False,False,0.0007415863627491248,-0.0019908955963665598,1.0,-232.0,50.0,False,,0.0,1787635.0
2849240,Moss Point,MS,Metro City,97999,True,True,True,False,False,-0.021131869037494755,0.0006448250516761789,-1.0,153.0,0.0,False,,0.0,97999.0
2855360,Pascagoula,MS,Principal City,261473,True,True,True,False,False,-0.0034369693220259734,-0.001631949190748494,-0.35609570892263237,91.0,7.0,False,,0.0,261473.0
2906652,Blue Springs,MO,Metro City,265704,True,False,False,False,False,0.025490227822592137,0.006538493909982179,0.5917105924753591,463.0,224.0,False,,0.0,265704.0
2911242,Cape Girardeau,MO,Principal City,326728,True,True,True,False,False,0.008267305015608128,0.009186650543066222,-0.052672617640600806,155.0,46.0,False,,0.0,326728.0
2915670,Columbia,MO,Principal City,1065222,True,False,False,False,False,0.013167357843937966,0.017248646994923345,-0.13418228898263718,613.0,1010.0,False,,0.0,1065222.0
2924778,Florissant,MO,Metro City,264212,True,False,True,False,False,0.01077134429095472,-0.016190373207969233,1.0,-157.0,28.0,False,,0.0,264212.0
2935000,Independence,MO,Metro City,911277,True,False,False,False,False,0.009331309022455825,-0.0010241344300743194,1.0,660.0,56.0,False,,0.0,911277.0
2937000,Jefferson,MO,Principal City,264411,True,True,False,False,False,0.003783394755360492,0.002568109047352607,0.1913382634658528,303.0,25.0,False,,0.0,264411.0
29099,Jefferson County,MO,Urban County,1062194,True,False,False,False,False,0.006296752672159567,0.005883679950340115,0.03391281201756532,660.5823279999895,811.0,False,,0.0,1062194.0
2937592,Joplin City,MO,Principal City,515502,True,False,False,False,False,0.016982985575999532,-0.0032658259897225816,1.0,432.0,209.0,False,,0.0,515502.0
2938000,Kansas,MO,Principal City,7608758,True,False,False,False,False,0.010781729824173025,0.006196892016064659,0.27003592230570483,1654.0,2878.0,False,,0.0,7608758.0
2941348,Lees Summit,MO,Metro City,385005,False,False,False,False,True,0.018603751495069876,0.014498409448844507,0.12402036390255994,882.0,498.0,False,penalty,-38500.5,346504.5
2954074,O'Fallon,MO,Metro City,338193,True,False,True,False,False,0.024308445179693994,0.012280711130077115,0.3287240063090736,653.0,484.0,False,,0.0,338193.0
2970000,Springfield,MO,Principal City,1489039,True,False,True,False,False,0.006008090316405257,0.009826053932128431,-0.24112219490969553,781.0,127.0,False,,0.0,1489039.0
2964550,St Joseph,MO,Principal City,1461592,True,False,False,False,False,-0.0016219083772257559,0.0014379066066891877,-1.0,112.0,30.0,False,,0.0,1461592.0
2965000,St Louis,MO,Principal City,17660570,True,True,True,False,False,-0.0029804414353925557,0.001218731824737862,-1.0,191.0,294.0,False,,0.0,17660570.0
29189,St Louis County,MO,Urban County,5806360,True,False,True,False,False,0.0019147917954915883,0.0022843134626153727,-0.08800009630870079,877.1428300000262,1193.0,False,,0.0,5806360.0
29183,St. Charles County,MO,Urban County,1065633,True,False,True,False,False,0.016317188407757977,0.0135386721117019,0.09306435144433557,2622.192367999989,2040.0,False,,0.0,1065633.0
3006550,Billings,MT,Principal City,674856,False,False,True,False,False,0.015456275647750983,0.015213267034861921,0.007923450812549209,809.0,655.0,False,,0.0,674856.0
3008950,Bozeman,MT,Principal City,347790,False,False,False,False,True,0.04197933792414066,0.03356928615342114,0.11131972121802457,1062.0,867.0,True,bonus,124336.95913405385,472126.95913405385
3032800,Great Falls,MT,Principal City,761417,True,False,False,False,False,0.0021462008935151378,0.007663759805784265,-0.5624445480870452,85.0,99.0,False,,0.0,761417.0
3050200,Missoula,MT,Principal City,520234,False,False,True,False,False,0.01780016559772135,0.017112205238523748,0.019705346349133682,1007.0,544.0,False,,0.0,520234.0
3103950,Bellevue,NE,Metro City,315457,True,False,True,False,False,0.04295375726985218,0.0016716879247746785,0.9250791597715664,286.0,332.0,True,,0.0,315457.0
3119595,Grand Island,NE,Principal City,348081,True,False,False,False,False,0.008891604011428411,0.007343574939554065,0.09535029312261857,137.0,223.0,False,,0.0,348081.0
3128000,Lincoln,NE,Principal City,1878880,True,False,True,False,False,0.013675709280537518,0.01369881473621315,-0.0008440495864510086,2046.0,1730.0,False,,0.0,1878880.0
3137000,Omaha,NE,Principal City,4254206,True,False,True,False,False,0.011133054294224731,0.015288643337834085,-0.15727941109155535,1383.0,4360.0,False,,0.0,4254206.0
3209700,Carson,NV,Principal City,402733,False,False,False,False,True,0.009671777614570498,0.004001883965018882,0.41465803556342534,254.0,264.0,False,bonus,29737.841450140935,432470.8414501409
32003,Clark County,NV,Urban County,8550959,False,True,False,False,False,0.010687350350597313,0.011199096619175286,-0.02338187963010836,13035.0,14754.0,False,,0.0,8550959.0
3231900,Henderson,NV,Principal City,1687463,False,False,False,False,True,0.017463862165015387,0.023598595299653358,-0.14940004844854846,4396.0,3286.0,False,penalty,-168746.30000000002,1518716.7
3240000,Las Vegas,NV,Principal City,5341723,False,False,False,False,True,0.006234783241649611,0.008540140405690844,-0.1560317480528034,3696.0,3590.0,False,penalty,-534172.3,4807550.7
3251800,North Las Vegas,NV,Metro City,1959935,False,False,False,False,True,0.03404031188862722,0.006577499708609658,0.676127321982206,2946.0,2078.0,False,bonus,344912.1295752567,2304847.1295752567
3260600,Reno,NV,Principal City,2002682,False,False,False,False,True,0.025325047186423255,0.012942770481949362,0.32356892707544,3265.0,2723.0,False,bonus,382260.04856185097,2384942.048561851
3268400,Sparks,NV,Metro City,739006,False,True,False,False,False,0.02308117178610747,0.01643374605493242,0.1682257257351826,1425.0,805.0,False,,0.0,739006.0
3318820,Dover,NH,Metro City,328545,False,False,False,False,True,0.016420721616572598,0.011326715630276762,0.18358473760938931,-6.0,513.0,False,penalty,-32854.5,295690.5
3345140,Manchester,NH,Principal City,1570991,False,False,False,False,True,0.010546738283376822,0.0007865629267966856,0.8611943841939689,-283.0,193.0,False,bonus,0.0,1570991.0
3350260,Nashua,NH,Principal City,652953,False,False,False,False,True,0.004322784671449975,0.006855891011049886,-0.22660164866983942,298.0,146.0,False,penalty,-65295.3,587657.7
3362900,Portsmouth,NH,Metro City,522653,False,False,True,False,False,0.013836898394217867,-0.008394825741264933,1.0,276.0,113.0,False,,0.0,522653.0
3365140,Rochester,NH,Metro City,257705,False,False,False,False,True,0.016818554120041185,-0.0065118581561756095,1.0,85.0,213.0,False,bonus,9951.639855362126,267656.6398553621
3401960,Asbury Park,NJ,Metro City,392066,False,False,False,False,True,0.005265912603252154,0.007894060082772603,-0.19970766978197543,-170.0,51.0,False,penalty,-39206.6,352859.4
3402080,Atlantic,NJ,Principal City,1305980,True,False,False,False,False,-0.0049636131473203005,-0.0012289962336513582,-0.6030764551603217,-148.0,57.0,False,,0.0,1305980.0
34001,Atlantic County,NJ,Urban County,1184270,False,False,False,False,True,0.006984064182385286,0.0032799896835769005,0.3608783183700832,188.0,647.0,False,bonus,22010.685797742113,1206280.685797742
3403580,Bayonne,NJ,Metro City,1364019,False,False,False,False,True,0.024190805874809262,-0.0003072062372273532,1.0,625.0,150.0,False,bonus,73173.82246589797,1437192.822465898
34003,Bergen County,NJ,Urban County,8974151,False,False,False,False,True,0.006501863596638735,0.0019847784904385435,0.532258231212368,1078.0,3329.0,False,bonus,126210.20898918081,9100361.20898918
3401306260,Bloomfield,NJ,Metro City,974904,False,False,False,False,True,0.021473894741839583,0.013095493077256881,0.24236476817082633,76.0,,False,penalty,-97490.40000000001,877413.6
3402907420,Brick Township,NJ,Metro City,290827,False,True,False,False,False,-0.003890821918494214,-0.001484582799127665,-0.44763868876297147,-54.0,,False,,0.0,290827.0
3407600,Bridgeton,NJ,Principal City,331652,True,False,False,False,False,0.020693966667986397,0.012682340903675371,0.2400393077367646,301.0,66.0,False,,0.0,331652.0
34005,Burlington County,NJ,Urban County,1594333,False,False,False,False,True,0.009302347130299982,0.003375056758440076,0.4675476480736301,1060.0,2154.0,False,bonus,124102.80290216298,1718435.802902163
3410000,Camden,NJ,Principal City,2380231,True,False,False,False,False,-0.014857153902804177,-0.010678346581325604,-0.16364697155928806,-628.0,8.0,False,,0.0,2380231.0
34007,Camden County,NJ,Urban County,2577208,True,False,False,False,False,0.009773425358748256,0.002161369287199788,0.6378036905840537,551.0,970.0,False,,0.0,2577208.0
3400712280,Cherry Hill,NJ,Metro City,407498,False,False,False,False,True,0.014880742249435697,0.006833958712149313,0.37056847117175445,651.0,,False,bonus,76217.85348047933,483715.85348047933
3413690,Clifton,NJ,Metro City,1261206,False,False,False,False,True,0.019118883297035927,0.001409830998999162,0.8626479010162408,547.0,155.0,False,bonus,64041.729422153905,1325247.729422154
3419390,East Orange,NJ,Metro City,1405027,False,False,False,False,True,0.015728632295144873,-0.020117618616283806,1.0,-28.0,134.0,False,bonus,0.0,1405027.0
3402320230,Edison,NJ,Metro City,671667,False,False,False,False,True,0.016197389438848075,-0.0004414403707325709,1.0,1168.0,,False,bonus,136747.2394242701,808414.2394242701
3421000,Elizabeth,NJ,Metro City,1679231,False,False,False,False,True,0.019600702595317765,-0.0002697720818957139,1.0,36.0,119.0,False,bonus,4214.812174035724,1683445.8121740357
34013,Essex County,NJ,Urban County,5216482,False,False,False,False,True,0.011001310080826388,-0.00046590041744298816,1.0,443.0,3827.0,False,bonus,51865.60536382849,5268347.605363828
3402122185,Ewing Township,NJ,Metro City,278056,False,False,False,False,True,0.010220173244014585,0.00817173028791296,0.11137743042995077,104.0,,False,penalty,-27805.600000000002,250250.4
3424930,Franklin Township,NJ,Metro City,348012,True,False,False,False,False,0.00043763692908904694,0.004258871221319849,-0.8136330588286343,-71.0,1.0,False,,0.0,348012.0
34015,Gloucester County,NJ,Urban County,1400984,False,False,False,False,True,0.007688073899817516,0.004376390323686863,0.2744990175095156,385.0,899.0,False,penalty,-140098.4,1260885.6
3426820,Gloucester Twp,NJ,Metro City,312318,False,False,False,False,True,0.0049721924981169785,-0.00628383562595225,1.0,-88.0,0.0,False,bonus,0.0,312318.0
3402129310,Hamilton,NJ,Metro City,603600,False,False,False,False,True,0.014997556272288382,-0.005119540159267966,1.0,601.0,,False,bonus,70363.94768320749,673963.9476832075
3432250,Hoboken,NJ,Metro City,1053789,False,False,False,False,True,0.020048453397380595,0.007677355345367065,0.44619430822732925,274.0,59.0,False,bonus,32079.40376904967,1085868.4037690496
34017,Hudson County,NJ,Urban County,2052540,False,False,False,False,True,0.02680171956165789,0.010590663042734594,0.43353900954733443,532.0,5136.0,False,bonus,62285.55768297236,2114825.5576829724
3401334450,Irvington,NJ,Metro City,1098955,False,False,False,False,True,0.010999870599719186,-0.001878849234063229,1.0,979.0,,False,bonus,114619.47551058259,1213574.4755105826
3436000,Jersey,NJ,Principal City,4321335,False,False,False,False,True,0.035137993508184806,0.006532930901403722,0.6864513569609948,2595.0,2601.0,False,bonus,303817.7108784084,4625152.7108784085
3438580,Lakewood Township,NJ,Metro City,1660999,False,False,False,False,True,0.06013779576880007,-0.002061612204176111,1.0,184.0,,True,bonus,21542.373333960364,1682541.3733339603
3441310,Long Branch,NJ,Metro City,430460,False,False,False,False,True,0.006224154971967932,0.0018005257035196287,0.5512529965162176,-44.0,59.0,False,bonus,0.0,430460.0
34023,Middlesex County,NJ,Urban County,1778781,False,False,False,False,True,0.008403242432449387,0.0037565121633762466,0.38214013551460435,-726.0,1792.0,False,bonus,0.0,1778781.0
3402545990,Middletown,NJ,Metro City,262196,False,False,False,False,True,0.006016975854031603,-0.001073101325997805,1.0,-49.0,,False,bonus,0.0,262196.0
3446680,Millville,NJ,Metro City,279713,True,False,False,False,False,-0.004450014816490655,0.021587137716294835,-1.0,320.0,32.0,False,,0.0,279713.0
34025,Monmouth County,NJ,Urban County,2528455,False,False,False,False,True,0.00756958467387836,0.001740244095999266,0.6261490648184841,936.0,2782.0,False,bonus,109585.1165249288,2638040.1165249287
34027,Morris County,NJ,Urban County,1853121,False,False,False,False,True,0.0025511600122500866,0.0036351953821001093,-0.17523005077271153,278.0,2055.0,False,penalty,-185312.1,1667808.9
3451210,New Brunswick,NJ,Principal City,815209,False,False,False,False,True,-0.00047399002224890463,0.02455896563364046,-1.0,-217.0,43.0,False,penalty,-81520.90000000001,733688.1
3451000,Newark,NJ,Principal City,6743865,False,False,False,False,True,0.011036966244535762,0.010989894274180845,0.0021370258514561936,-58.0,1736.0,False,penalty,-674386.5,6069478.5
3401752470,North Bergen Township,NJ,Metro City,741207,False,False,False,False,True,0.013964447309129602,-0.0029875925643656487,1.0,-65.0,,False,bonus,0.0,741207.0
3454360,Ocean,NJ,Principal City,269952,False,True,False,False,False,0.010426423868836077,-0.0006250687004033528,1.0,286.0,164.0,False,,0.0,269952.0
34029,Ocean County,NJ,Urban County,1369138,False,False,False,False,True,0.003034588520817838,0.005040445019460549,-0.2484022498033561,216.0,3706.0,False,penalty,-136913.80000000002,1232224.2
3454690,Old Bridge Township,NJ,Metro City,360622,False,False,False,False,True,0.050215328823030925,0.004953757556488192,0.8204154579464917,-124.0,,True,bonus,0.0,360622.0
3402756460,Parsippany-Troyhills Twp,NJ,Metro City,247701,False,False,False,False,True,0.029541076351496054,-0.0064259960226334956,1.0,407.0,,False,bonus,47650.79318979276,295351.7931897928
3456550,Passaic,NJ,Metro City,1276682,False,False,False,False,True,0.004655668716284644,-0.004918332272421777,1.0,674.0,74.0,False,bonus,78910.65014722438,1355592.6501472243
34031,Passaic County,NJ,Urban County,996962,False,False,False,False,True,0.007803200037255875,0.001967072403552317,0.597335199101244,-373.0,852.0,False,bonus,0.0,996962.0
3457000,Paterson,NJ,Metro City,2644414,False,False,False,False,True,0.010997491664920034,0.0035324216542975684,0.5137725082467622,-13.0,366.0,False,bonus,0.0,2644414.0
3458200,Perth Amboy,NJ,Metro City,687972,False,False,False,False,True,0.029514559676827146,-0.00377756452464717,1.0,-69.0,1.0,False,bonus,0.0,687972.0
3402359010,Piscataway Township,NJ,Metro City,278453,False,False,False,False,True,0.01336916755681461,-0.009416033839652505,1.0,142.0,,False,bonus,16625.09246425202,295078.092464252
3460900,Princeton,NJ,Metro City,185428,False,False,False,False,True,-0.02089314682659571,0.011738494220017381,-1.0,169.0,22.0,False,penalty,-18542.8,166885.2
3465790,Sayreville,NJ,Metro City,227914,False,False,False,False,True,0.010597579078749142,-0.0006035650212888877,1.0,347.0,34.0,False,bonus,40626.10623306656,268540.10623306653
34035,Somerset County,NJ,Urban County,1157043,False,False,False,False,True,0.013928201953932184,0.0011585972938998879,0.846409132266226,577.0,635.0,False,bonus,67554.07290051701,1224597.072900517
3473110,Toms River Township,NJ,Metro City,405264,False,False,False,False,True,0.01521172265885884,0.0016902545994075258,0.7999932701860829,733.0,,False,bonus,85818.25898800514,491082.2589880051
3474000,Trenton,NJ,Principal City,2527173,False,False,False,False,True,-0.0007170248561534365,0.0006131886345435156,-1.0,-1358.0,5.0,False,penalty,-252717.30000000002,2274455.7
3474630,Union,NJ,Metro City,1090426,False,False,False,False,True,0.0038159188389477183,0.009856875888909933,-0.4418231363961063,-34.0,69.0,False,penalty,-109042.6,981383.4
34039,Union County,NJ,Urban County,4410172,False,False,False,False,True,0.007004835713170454,0.0028492469260832376,0.42171239467116384,944.0,1696.0,False,bonus,110521.74145249231,4520693.741452493
3403974480,Union Township,NJ,Metro City,611899,False,False,False,False,True,0.006844886274684603,-0.0010749195298103142,1.0,136.0,,False,bonus,15922.623768579399,627821.6237685794
3476070,Vineland,NJ,Principal City,431508,True,False,False,False,False,0.001721788487757614,-0.004208078794464054,1.0,-325.0,118.0,False,,0.0,431508.0
3403177840,Wayne Township,NJ,Metro City,170556,False,False,False,False,True,0.000985056618335589,-0.002391867747592147,1.0,-458.0,,False,bonus,0.0,170556.0
3481950,Woodbridge,NJ,Metro City,636236,False,False,False,False,True,0.020803615250394314,-0.0010928113966871544,1.0,158.0,,False,bonus,18498.342319379008,654734.342319379
3502000,Albuquerque,NM,Principal City,4395720,True,False,False,False,False,0.010141093212641783,0.0037197186679469585,0.46327549930084433,1317.0,1099.0,False,,0.0,4395720.0
3525800,Farmington,NM,Principal City,461761,True,False,True,False,False,0.010567506312092245,0.003480454656287435,0.5044897029367419,568.0,43.0,False,,0.0,461761.0
3539380,Las Cruces,NM,Principal City,1163202,True,False,False,False,False,0.024259121855326304,0.008992750286008988,0.4591131441991725,614.0,745.0,False,,0.0,1163202.0
3563460,Rio Rancho,NM,Metro City,493138,True,True,True,False,False,0.024743202565664202,0.012811192529934123,0.31772606123347213,1268.0,1252.0,False,,0.0,493138.0
3570500,Santa Fe,NM,Principal City,633475,False,False,False,False,True,0.022871890994456967,0.02433506627274129,-0.030994907593864564,1079.0,244.0,False,penalty,-63347.5,570127.5
3601000,Albany,NY,Principal City,3043143,True,False,False,False,False,0.006451365348971949,0.0059558555790797385,0.03993720856311219,-301.0,242.0,False,,0.0,3043143.0
3602902000,Amherst,NY,Metro City,625669,True,False,True,False,False,0.00596431142238063,0.01011997748167448,-0.25836803131819763,504.0,,False,,0.0,625669.0
3603078,Auburn,NY,Metro City,813992,True,False,False,False,False,0.007374480672571071,0.008669741449130353,-0.08073066844464283,243.0,1.0,False,,0.0,813992.0
3603408,Babylon Town,NY,Metro City,1118673,False,False,True,False,False,0.002267692216529671,0.002379259602478534,-0.024008724491719563,-24.0,33.0,False,,0.0,1118673.0
3606607,Binghamton,NY,Principal City,1790607,True,True,True,False,False,0.016464324688030718,-0.0017637841013625755,1.0,622.0,65.0,False,,0.0,1790607.0
3609000,Brookhaven Town,NY,Metro City,2169136,False,False,True,False,False,-0.059280070919997985,0.0026776253650186987,-1.0,-175.0,,False,,0.0,2169136.0
3611000,Buffalo,NY,Principal City,13103636,True,False,True,False,False,0.008635814742291581,-0.0036920362129736484,1.0,317.0,183.0,False,,0.0,13103636.0
3615000,Cheektowaga Town,NY,Principal City,956973,True,False,True,False,False,0.0014727855586027516,-0.004495588248984661,1.0,-32.0,,False,,0.0,956973.0
3617332,Colonie Town,NY,Metro City,369706,True,False,False,False,False,0.006701081928959685,-0.015905108688213487,1.0,35.0,0.0,False,,0.0,369706.0
3621105,Dunkirk,NY,Metro City,433336,True,False,True,False,False,0.013046130434969605,-0.014566117365838238,1.0,-132.0,1.0,False,,0.0,433336.0
36027,Dutchess County,NY,Urban County,1497550,False,False,True,False,False,0.004890983674304739,0.00249754687759407,0.3239394870060555,497.0,633.0,False,,0.0,1497550.0
3624229,Elmira,NY,Principal City,1095403,True,True,False,False,False,0.00932770398964844,0.001577556832898841,0.7106796694606061,-9.0,63.0,False,,0.0,1095403.0
36029,Erie County,NY,Urban County,2994630,True,False,True,False,False,0.00592230693452378,0.009663744581013267,-0.24005038368824927,-51.0,1208.0,False,,0.0,2994630.0
3629333,Glen Falls,NY,Principal City,469459,False,False,False,False,True,0.0032841429745344985,-0.004672086225842809,1.0,104.0,75.0,False,bonus,12176.124058325424,481635.1240583254
3630279,Greece,NY,Metro City,554086,True,True,False,False,False,0.005427727329042176,-0.0020901673186759506,1.0,-5.0,,False,,0.0,554086.0
3631643,Hamburg Town,NY,Metro City,445160,True,False,True,False,False,-0.003149022024833581,0.012422663232825704,-1.0,388.0,,False,,0.0,445160.0
3636233,Huntington Town,NY,Metro City,821950,False,False,True,False,False,0.017517107602651905,0.008777488057036376,0.33237322447266476,1.0,,False,,0.0,821950.0
3637737,Irondequoit,NY,Metro City,899321,True,False,False,False,False,-0.002993939479059793,0.0009837407834694112,-1.0,45.0,,False,,0.0,899321.0
3637869,Islip Town,NY,Metro City,1758897,False,True,True,False,False,0.0005016934670845075,-0.008175984869789765,1.0,15.0,,False,,0.0,1758897.0
3638077,Ithaca,NY,Principal City,680918,False,False,False,False,True,0.06131760152941901,0.028532503592152425,0.36488658408253166,576.0,117.0,True,bonus,67436.99478457158,748354.9947845716
3638264,Jamestown,NY,Metro City,1105265,True,True,True,False,False,-0.0013445426796908633,0.0006718178719349321,-1.0,373.0,2.0,False,,0.0,1105265.0
3639727,Kingston,NY,Principal City,712928,True,False,False,False,False,0.018346188322589718,-0.01623829469300131,1.0,172.0,194.0,False,,0.0,712928.0
3639853,Kiryas Joel village,NY,Principal City,750045,False,False,True,False,False,0.12773045932127824,0.020264414043990264,0.726147080865763,701.0,692.0,True,,0.0,750045.0
3647042,Middletown,NY,Metro City,426960,False,False,True,False,False,-0.01901063279831039,0.008878274708465028,-1.0,-385.0,27.0,False,,0.0,426960.0
36055,Monroe County,NY,Urban County,1842072,True,False,False,False,False,0.008016024442912828,0.005150980606251965,0.21759267395759055,529.0,1156.0,False,,0.0,1842072.0
3649121,Mount Vernon,NY,Metro City,1548930,False,False,True,False,False,0.016314245156718865,-0.007560985751289051,1.0,-810.0,0.0,False,,0.0,1548930.0
36059,Nassau County,NY,Urban County,13259692,False,False,True,False,False,0.0019610555939535423,0.0024967114732528106,-0.120162375293189,932.0,830.0,False,,0.0,13259692.0
3650617,New Rochelle,NY,Metro City,1385726,False,False,True,False,False,0.017205138271246367,0.0008590391448835,0.9048903113499709,654.0,5.0,False,,0.0,1385726.0
3651000,New York,NY,Principal City,170159554,False,False,True,False,False,0.010330755600598929,0.00501388940374925,0.3464965266608025,28590.0,6929.0,False,,0.0,170159554.0
3650034,Newburgh,NY,Metro City,808151,True,False,True,False,False,-0.006811265314159876,0.020861079306953023,-1.0,170.0,23.0,False,,0.0,808151.0
3651055,Niagara Falls,NY,Principal City,2150047,True,False,True,False,False,-0.0013052992425627297,0.0005838468084053972,-1.0,90.0,4.0,False,,0.0,2150047.0
36067,Onondaga County,NY,Urban County,2272403,True,False,False,False,False,0.005400782038368579,0.002878914245588504,0.30458457729500293,873.0,633.0,False,,0.0,2272403.0
36071,Orange County,NY,Urban County,1645340,False,False,True,False,False,0.008224353418097685,-0.0029439204896625215,1.0,722.0,2172.0,False,,0.0,1645340.0
3659641,Poughkeepsie,NY,Metro City,840397,True,False,True,False,False,-0.003380421516677501,0.008815172045668618,-1.0,36.0,117.0,False,,0.0,840397.0
3663000,Rochester,NY,Principal City,8068072,True,False,False,False,False,0.008896544847891041,0.003357109548583148,0.45206394109677067,1228.0,487.0,False,,0.0,8068072.0
36087,Rockland County,NY,Urban County,2691786,False,False,True,False,False,0.004935240867819823,0.0038042291559485797,0.1294142217772101,369.0,415.0,False,,0.0,2691786.0
3663418,Rome,NY,Principal City,945127,True,False,True,False,False,0.006002001357852338,-0.007157337583938217,1.0,48.0,70.0,False,,0.0,945127.0
3665255,Saratoga Springs,NY,Metro City,323737,False,False,False,False,True,0.004976118295374254,0.022482768587867907,-0.6375586296317699,36.0,131.0,False,penalty,-32373.7,291363.3
3665508,Schenectady,NY,Principal City,2050241,True,False,False,False,False,-0.0029842050493780192,0.0020254193152964284,-1.0,75.0,0.0,False,,0.0,2050241.0
36103,Suffolk County,NY,Urban County,1297836,False,False,True,False,False,0.0020583928536692664,0.013350938399521839,-0.732838132966608,389.0,1407.0,False,,0.0,1297836.0
3673000,Syracuse,NY,Principal City,4795536,True,False,False,False,False,-0.0006230847214017121,0.008698857446435282,-1.0,-554.0,290.0,False,,0.0,4795536.0
3674166,Tonawanda Town,NY,Metro City,1592983,True,False,True,False,False,-0.003021526415406539,0.007640494873708548,-1.0,144.0,1.0,False,,0.0,1592983.0
3675484,Troy,NY,Principal City,1725397,True,True,False,False,False,0.010406616280618008,0.0030057830980785294,0.5517903973463931,-248.0,124.0,False,,0.0,1725397.0
3600776056,Union Town,NY,Metro City,1253674,True,False,True,False,False,0.005855467263862879,-0.0017260940757155563,1.0,-60.0,0.0,False,,0.0,1253674.0
3676540,Utica,NY,Principal City,2320311,True,False,True,False,False,0.0013806828543763139,0.004599698957005849,-0.5382626401048412,16.0,0.0,False,,0.0,2320311.0
3678608,Watertown,NY,Principal City,860088,True,False,True,False,False,0.003614007799554564,-0.0004241526051571576,1.0,192.0,0.0,False,,0.0,860088.0
36119,Westchester County,NY,Urban County,4646543,False,False,True,False,False,0.007900934092825107,0.0034276853973749244,0.3948626484736136,-20.0,1592.0,False,,0.0,4646543.0
3681677,White Plains,NY,Principal City,892382,False,False,True,False,False,0.023382724467259974,0.011924805177514264,0.32451772766383735,1204.0,10.0,False,,0.0,892382.0
3684000,Yonkers,NY,Metro City,3248745,False,False,True,False,False,0.009340182678658326,-0.0012204861340228135,1.0,1155.0,249.0,False,,0.0,3248745.0
3702140,Asheville,NC,Principal City,972202,False,True,True,False,False,0.015497152675861603,0.020099269869150227,-0.1292859468523621,904.0,739.0,False,,0.0,972202.0
3709060,Burlington,NC,Principal City,481204,True,False,True,False,False,0.02546483269015387,-0.0004812910613705146,1.0,593.0,347.0,False,,0.0,481204.0
